"Time","Source","Destination","src_mac","dest_mac","Protocol","Info","Length","Source Port","Destination Port","channel","Channel frequency","Channel","Channel","Channel"
"0.447369213","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=929","971","","","","","","",""
"0.447434307","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=928","970","","","","","","",""
"0.470356688","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=42","84","","","","","","",""
"0.477488640","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=175","217","","","","","","",""
"0.477528129","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=38","80","","","","","","",""
"0.479011336","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=164","206","","","","","","",""
"0.479170134","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=1036","1078","","","","","","",""
"0.495533173","Cisco_f5:f2:00","Broadcast","fc:5b:39:f5:f2:00","ff:ff:ff:ff:ff:ff","ARP","Gratuitous ARP for 192.168.13.130 (Reply)","60","","","","","","",""
"0.514649675","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=1144","1186","","","","","","",""
"0.531581334","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=1144","1186","","","","","","",""
"0.531630314","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=1144","1186","","","","","","",""
"0.535736853","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=163","205","","","","","","",""
"0.535892843","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=161","203","","","","","","",""
"0.535979453","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=567","609","","","","","","",""
"0.551572097","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=42","84","","","","","","",""
"0.555756770","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=1144","1186","","","","","","",""
"0.555813242","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=176","218","","","","","","",""
"0.555823119","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=82","124","","","","","","",""
"0.566140387","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=957","999","","","","","","",""
"0.567179585","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=114","156","","","","","","",""
"0.574758680","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=957","999","","","","","","",""
"0.574837689","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=38","80","","","","","","",""
"0.583311463","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=957","999","","","","","","",""
"0.589300147","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=957","999","","","","","","",""
"0.589349924","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=176","218","","","","","","",""
"0.593011458","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=121","163","","","","","","",""
"0.598199741","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=405","447","","","","","","",""
"0.624215103","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=125","167","","","","","","",""
"0.633092405","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=42","84","","","","","","",""
"0.650027273","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=116","158","","","","","","",""
"0.666233837","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=603","645","","","","","","",""
"0.672117849","192.168.54.116","224.0.0.251","88:e9:fe:88:62:7d","01:00:5e:00:00:fb","MDNS","Standard query response 0x0000 A, cache flush 192.168.54.116","90","","","","","","",""
"0.672277374","192.168.54.116","224.0.0.251","88:e9:fe:88:62:7d","01:00:5e:00:00:fb","MDNS","Standard query response 0x0000 A, cache flush 192.168.54.116","90","","","","","","",""
"0.672911639","192.168.54.116","224.0.0.251","88:e9:fe:88:62:7d","01:00:5e:00:00:fb","MDNS","Standard query response 0x0000 A, cache flush 192.168.54.116","90","","","","","","",""
"0.692582164","192.168.54.116","224.0.0.251","88:e9:fe:88:62:7d","01:00:5e:00:00:fb","MDNS","Standard query response 0x0000 A, cache flush 192.168.54.116","90","","","","","","",""
"0.692761566","192.168.54.116","224.0.0.251","88:e9:fe:88:62:7d","01:00:5e:00:00:fb","MDNS","Standard query response 0x0000 A, cache flush 192.168.54.116","90","","","","","","",""
"0.697060995","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=138","180","","","","","","",""
"0.699294180","192.168.54.116","224.0.0.251","88:e9:fe:88:62:7d","01:00:5e:00:00:fb","MDNS","Standard query response 0x0000 A, cache flush 192.168.54.116","90","","","","","","",""
"0.699927292","192.168.54.116","224.0.0.251","88:e9:fe:88:62:7d","01:00:5e:00:00:fb","MDNS","Standard query response 0x0000 A, cache flush 192.168.54.116","90","","","","","","",""
"0.712872996","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=126","168","","","","","","",""
"0.725271103","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=46","88","","","","","","",""
"0.733645855","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=815","857","","","","","","",""
"0.739670964","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=992","1034","","","","","","",""
"0.739700930","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=977","1019","","","","","","",""
"0.739711807","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=977","1019","","","","","","",""
"0.739728033","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=977","1019","","","","","","",""
"0.739736453","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=976","1018","","","","","","",""
"0.740066749","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=62","104","","","","","","",""
"0.768390545","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=1154","1196","","","","","","",""
"0.768433845","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=1154","1196","","","","","","",""
"0.774868843","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=151","193","","","","","","",""
"0.774958160","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=147","189","","","","","","",""
"0.775018489","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=815","857","","","","","","",""
"0.786945369","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=1154","1196","","","","","","",""
"0.786976093","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=1154","1196","","","","","","",""
"0.793660813","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=46","88","","","","","","",""
