"Time","Source","Destination","src_mac","dest_mac","Protocol","Info","Length","Source Port","Destination Port","channel","Channel frequency","Channel","Channel","Channel"
"0.260706385","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1006","1048","","","","","","",""
"0.260899250","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=974","1016","","","","","","",""
"0.265901293","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1006","1048","","","","","","",""
"0.266643767","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=975","1017","","","","","","",""
"0.273943548","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=974","1016","","","","","","",""
"0.276532909","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1006","1048","","","","","","",""
"0.279765693","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=42","84","","","","","","",""
"0.287123258","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1007","1049","","","","","","",""
"0.293604654","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=42","84","","","","","","",""
"0.296299761","192.168.48.212","224.0.0.251","88:b1:11:4c:2d:04","01:00:5e:00:00:fb","MDNS","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question","82","","","","","","",""
"0.296500543","fe80::6573:c1fa:a9bd:1d5e","ff02::fb","88:b1:11:4c:2d:04","33:33:00:00:00:fb","MDNS","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question","102","","","","","","",""
"0.296715651","192.168.48.212","224.0.0.251","88:b1:11:4c:2d:04","01:00:5e:00:00:fb","MDNS","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question","82","","","","","","",""
"0.297032242","fe80::6573:c1fa:a9bd:1d5e","ff02::fb","88:b1:11:4c:2d:04","33:33:00:00:00:fb","MDNS","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question","102","","","","","","",""
"0.297835121","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1007","1049","","","","","","",""
"0.323032787","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=974","1016","","","","","","",""
"0.323997644","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1083","1125","","","","","","",""
"0.326251630","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=974","1016","","","","","","",""
"0.329845246","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=42","84","","","","","","",""
"0.329873314","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=974","1016","","","","","","",""
"0.334446073","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1083","1125","","","","","","",""
"0.336739172","fe80::3886:a0b5:1de8:e394","ff02::fb","2c:33:7a:fd:41:c5","33:33:00:00:00:fb","MDNS","Standard query 0x0000 A Akashs-MacBook-Pro.local, ""QM"" question A ZEN.local, ""QM"" question AAAA Ahilyas-MacBook-Pro.local, ""QM"" question A Ahilyas-MacBook-Pro.local, ""QM"" question AAAA Akashs-MacBook-Pro.local, ""QM"" question AAAA fe80::1c0a:abbf:2c19:cfd2 A 192.168.49.204 AAAA fe80::c55:c8e6:2530:6f39 A 192.168.57.105","240","","","","","","",""
"0.340397943","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=973","1015","","","","","","",""
"0.343866521","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=42","84","","","","","","",""
"0.344886010","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=39","81","","","","","","",""
"0.345004525","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1083","1125","","","","","","",""
"0.352808744","fe80::135f:17e6:68b3:dacc","ff02::fb","c0:25:e9:cc:c5:7c","33:33:00:00:00:fb","MDNS","Standard query 0x0000 A Namans-MacBook-Pro-6.local, ""QM"" question AAAA Namans-MacBook-Pro-6.local, ""QM"" question AAAA fe80::1018:db77:1718:be70 A 192.168.49.27","156","","","","","","",""
"0.353049542","192.168.48.168","224.0.0.251","c0:25:e9:cc:c5:7c","01:00:5e:00:00:fb","MDNS","Standard query 0x0000 A Namans-MacBook-Pro-6.local, ""QM"" question AAAA Namans-MacBook-Pro-6.local, ""QM"" question AAAA fe80::1018:db77:1718:be70 A 192.168.49.27","136","","","","","","",""
"0.355436777","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1083","1125","","","","","","",""
"0.365857802","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1083","1125","","","","","","",""
"0.376412465","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1083","1125","","","","","","",""
"0.378682204","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=965","1007","","","","","","",""
"0.378723884","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=42","84","","","","","","",""
"0.385923906","Cisco_f5:f2:00","Broadcast","fc:5b:39:f5:f2:00","ff:ff:ff:ff:ff:ff","ARP","Gratuitous ARP for 192.168.48.124 (Request)","60","","","","","","",""
